sample	junction	class	frame_class	variants	complex_class	frame_count
L24	chr11_118423504_-:chr11_118901944_-	intergenic	_			NA
L24	chr21_9883936_+:chr11_118513117_+	intergenic	_			NA
L24	chr11_118525188_-:chr11_130158287_-	gene_gene	_			NA
L24	chr11_118629028_+:chr11_130306878_+	gene_intergenic	_			NA
L24	chr11_118641586_-:chr11_125002657_-	intergenic	_			NA
L24	chr14_35898287_-:chr11_118896643_+	gene_intergenic	_			NA
L24	chr14_32679545_+:chr11_118902188_+	intergenic	_			NA
L24	chr14_45562443_-:chr11_123583663_+	gene_intergenic	_			NA
L24	chr14_22328360_-:chr11_123626072_+	intergenic	_			NA
L24	chr11_123627894_-:chr11_123726734_-	intergenic	_			NA
L24	chr11_125001904_+:chr11_126258963_-	gene_intergenic	_			NA
L24	chr21_11137078_+:chr11_125836958_+	gene_intergenic	_			NA
L24	chr11_126250260_-:chr11_130451582_-	gene_intergenic	_			NA
L24	chr14_40517456_-:chr11_129735971_+	gene_intergenic	_			NA
L24	chr14_40187656_+:chr11_129821297_+	gene_intergenic	_			NA
L24	chr14_42123586_-:chr11_129821396_-	gene_gene	_			NA
L24	chr14_91807383_+:chr11_129826016_-	gene_gene	_			NA
L24	chr21_10431502_-:chr11_129883912_-	intergenic	_			NA
L24	chrY_10031982_+:chr11_130114788_-	intergenic	_			NA
L24	chrY_10032122_-:chr11_130115167_+	gene_intergenic	_			NA
L24	chr12_17137908_-:chr12_18145464_+	intergenic	_			NA
L24	chr12_18770452_-:chr12_18771605_+	intragenic	_			NA
L24	chr12_24762764_+:chr12_114119493_+	gene_intergenic	_			NA
L24	chr12_24763554_-:chr12_111809194_+	intergenic	_			NA
L24	chr12_28106797_-:chr12_114343124_-	intergenic	_			NA
L24	chr12_32803287_+:chr12_114012471_-	intergenic	_			NA
L24	chr12_32919730_-:chr12_32925234_+	intergenic	_			NA
L24	chr12_33148133_-:chr12_33228069_+	intergenic	_			NA
L24	chr18_28027937_-:chr12_33945374_+	intergenic	_			NA
L24	chr12_111811270_-:chr12_114027896_+	gene_intergenic	_			NA
L24	chr12_114010599_+:chr12_114049699_+	intergenic	_			NA
L24	chr12_114028432_-:chr12_114116492_-	intergenic	_			NA
L24	chr12_114922089_+:chr12_115248799_-	intergenic	_			NA
L24	chr12_126129621_-:chr12_126140733_+	intragenic	_			NA
L24	chr13_29627746_-:chr13_29630425_+	intragenic	_			NA
L24	chr13_37870939_-:chr13_37870975_+	intergenic	_			NA
L24	chr13_51278646_-:chr13_51278876_+	intragenic	_			NA
L24	chr13_52645432_+:chr13_52645500_-	intragenic	_			NA
L24	chr14_21001099_-:chr14_21002235_+	intergenic	_			NA
L24	chr14_21742633_+:chr14_22198081_-	intergenic	_			NA
L24	chr14_22147212_-:chr14_91948090_-	intergenic	_			NA
L24	chr14_28310060_+:chr14_37733876_-	gene_intergenic	_			NA
L24	chr14_29363088_-:chr14_36747035_+	gene_intergenic	_			NA
L24	chr14_30934981_+:chr14_43293134_-	gene_intergenic	_			NA
L24	chr14_31047674_-:chr14_42008555_-	gene_intergenic	_			NA
L24	chr14_31058307_-:chr14_34925004_+	gene_intergenic	complex_hidden_frame	chr14_31058307_-:chr14_34925004_+^chr14_31058307_-:chr14_34925004_+	complex	1
L24	chr18_9691201_+:chr14_31064340_-	gene_intergenic	_			NA
L24	chr14_31373095_+:chr14_52302014_-	gene_intergenic	_			NA
L24	chr14_31444996_-:chr14_91985588_+	intergenic	_			NA
L24	chr14_32027644_+:chr14_38070706_+	gene_gene	_			NA
L24	chr14_32279219_+:chr14_38607480_-	intergenic	_			NA
L24	chr14_32378079_-:chr14_91238209_-	intergenic	_			NA
L24	chr14_32999981_+:chr14_44424639_+	intergenic	_			NA
L24	chr14_33049347_+:chr14_35670020_+	intergenic	_			NA
L24	chr14_33073649_+:chr14_38665725_-	gene_gene	_			NA
L24	chr14_33094683_-:chr14_35239723_+	gene_intergenic	_			NA
L24	chr14_33109563_-:chr14_33109976_+	intragenic	_			NA
L24	chr14_34549565_+:chr14_50402459_-	gene_gene	_			NA
L24	chr14_34937727_-:chr14_38511543_+	gene_intergenic	_			NA
L24	chr14_36070902_-:chr14_36645529_+	gene_gene	_			NA
L24	chr14_36071154_+:chr14_91823395_-	gene_gene	_			NA
L24	chr14_36375689_+:chr14_40344351_-	intergenic	_			NA
L24	chr14_36384767_-:chr14_91680051_+	gene_gene	_			NA
L24	chr14_36632732_+:chr14_38065938_-	gene_gene	_			NA
L24	chr14_36632833_-:chr14_38518893_-	gene_gene	_			NA
L24	chr14_36997375_+:chr14_91659063_-	gene_intergenic	_			NA
L24	chr14_37167961_-:chr14_38162809_-	gene_gene	_			NA
L24	chr14_37353119_+:chr14_89176154_+	gene_intergenic	_			NA
L24	chr14_37854044_-:chr14_37854225_-	intragenic	_			NA
L24	chr14_37854045_+:chr14_37854226_+	intragenic	_			NA
L24	chr14_38065828_+:chr14_38065945_+	intragenic	_			NA
L24	chr14_38070579_-:chr14_38520286_+	gene_intergenic	_			NA
L24	chr14_38075300_-:chr14_38124248_+	intragenic	_			NA
L24	chr14_38171441_+:chr14_40762032_-	intergenic	_			NA
L24	chr14_38549413_+:chr14_91822309_+	gene_intergenic	_			NA
L24	chr18_14765530_+:chr14_38567065_+	gene_gene	_			NA
L24	chr18_12786051_-:chr14_38571225_+	gene_gene	_			NA
L24	chr18_14757644_+:chr14_38577494_+	gene_gene	_			NA
L24	chr14_38756385_+:chr14_38756751_+	intergenic	_			NA
L24	chr14_38756663_-:chr14_39700562_+	intergenic	_			NA
L24	chr14_38760070_-:chr14_50701181_+	intergenic	_			NA
L24	chr18_14037503_-:chr14_39194788_+	intergenic	_			NA
L24	chr14_39727599_-:chr14_44858230_-	gene_intergenic	_			NA
L24	chr14_39802521_+:chr14_91147701_+	gene_gene	_			NA
L24	chr14_39830245_-:chr14_89416243_+	gene_intergenic	_			NA
L24	chr14_40172096_-:chr14_40304111_+	intergenic	_			NA
L24	chr14_40187846_-:chr14_91710315_-	gene_intergenic	_			NA
L24	chr14_40189940_+:chr14_89415921_-	intergenic	_			NA
L24	chr14_40483568_-:chr14_40582820_+	intergenic	_			NA
L24	chr14_40524574_+:chr14_62421765_-	gene_intergenic	_			NA
L24	chr14_41242907_-:chr14_44424634_-	intergenic	_			NA
L24	chr14_43157641_+:chr14_52302032_+	intergenic	_			NA
L24	chr14_43304291_+:chr14_43307245_+	intergenic	_			NA
L24	chr14_47048328_+:chr14_91014035_+	gene_intergenic	_			NA
L24	chr14_47057001_-:chr14_89165633_+	gene_intergenic	_			NA
L24	chr14_50211431_+:chr14_89165400_-	intergenic	_			NA
L24	chr14_50231310_-:chr14_90700284_+	intergenic	_			NA
L24	chr14_50399346_+:chr14_50399395_+	intragenic	_			NA
L24	chr14_50399385_-:chr14_91496000_+	gene_gene	_			NA
L24	chr14_50711683_-:chr14_50711728_-	intragenic	_			NA
L24	chr14_50728703_-:chr14_91144420_+	gene_gene	_			NA
L24	chr14_51803402_+:chr14_91059102_-	intergenic	_			NA
L24	chr14_51807801_-:chr14_51808256_-	intragenic	_			NA
L24	chr14_51807802_+:chr14_51808257_+	intragenic	_			NA
L24	chr14_51828996_-:chr14_90686734_-	gene_intergenic	_			NA
L24	chr14_89155495_+:chr14_90700716_-	gene_intergenic	_			NA
L24	chr14_90714886_-:chr14_91147507_-	intergenic	_			NA
L24	chr14_91819250_+:chr14_91822547_-	intragenic	_			NA
L24	chr16_13954743_-:chr16_13957117_+	intergenic	_			NA
L24	chr17_1986199_-:chr16_13956313_-	intergenic	_			NA
L24	chr16_33482754_-:chr16_51617332_-	intergenic	_			NA
L24	chr16_33644971_+:chr16_52444173_+	intergenic	_			NA
L24	chr16_51632773_+:chr16_60344416_-	intergenic	_			NA
L24	chr16_52482036_-:chr16_60344357_+	intergenic	_			NA
L24	chr17_1977153_+:chr17_1986654_+	intragenic	_			NA
L24	chr17_11923798_-:chr17_17847817_-	intergenic	complex_fusion_gene	chr17_11923798_-:chr17_17847817_-^chr17_17847395_+:chr17_17848862_+	complex	1
L24	chr17_17847395_+:chr17_17848862_+	intragenic	complex_fusion_gene	chr17_11923798_-:chr17_17847817_-^chr17_17847395_+:chr17_17848862_+	complex	1
L24	chr17_18838701_-:chr17_21050981_+	intergenic	_			NA
L24	chr17_21138447_-:chr17_32481248_-	intergenic	_			NA
L24	chr17_21696371_+:chr17_32481199_+	gene_intergenic	_			NA
L24	chr17_28797223_-:chr17_28797270_+	intergenic	_			NA
L24	chr17_31621982_-:chr17_31966280_+	intragenic	_			NA
L24	chr17_31622621_+:chr17_31958653_-	intragenic	_			NA
L24	chr17_31622658_-:chr17_35971754_-	gene_gene	_			NA
L24	chr17_31658024_+:chr17_35782637_+	gene_gene	_			NA
L24	chr17_31660968_+:chr17_36448127_+	gene_intergenic	_			NA
L24	chr17_31859163_-:chr17_35730790_+	gene_gene	_			NA
L24	chr17_32134572_+:chr17_32135991_+	intragenic	_			NA
L24	chr17_38398559_+:chr17_43225713_+	intergenic	_			NA
L24	chr17_43225683_-:chr17_76684856_-	gene_gene	_			NA
L24	chr18_11175951_-:chr18_11176032_+	intergenic	_			NA
L24	chr18_11753683_-:chr18_14776569_+	gene_gene	_			NA
L24	chr18_11753857_+:chr18_13477218_+	intergenic	_			NA
L24	chr18_12786019_+:chr18_12866254_+	intragenic	_			NA
L24	chr18_13230997_-:chr18_14768649_-	gene_intergenic	_			NA
L24	chr18_13401291_-:chr18_14746593_+	gene_gene	_			NA
L24	chr18_28211715_-:chr18_28212478_+	intergenic	_			NA
L24	chr18_31858778_+:chr18_31865693_+	intergenic	_			NA
L24	chr18_32533996_-:chr18_32538195_-	intergenic	_			NA
L24	chr18_55079381_-:chr18_77785228_-	intergenic	_			NA
L24	chr18_60005592_+:chr18_72345189_-	gene_gene	_			NA
L24	chr18_60101209_-:chr18_72379706_+	intergenic	_			NA
L24	chr18_65239316_+:chr18_65239362_-	intragenic	_			NA
L24	chr18_70286860_+:chr18_72382286_-	gene_intergenic	_			NA
L24	chr18_72237195_-:chr18_72253297_+	intragenic	_			NA
L24	chr18_72364319_-:chr18_72379677_-	intragenic	_			NA
L24	chr19_10388042_-:chr19_10388190_+	intragenic	_			NA
L24	chr19_22787074_-:chr19_22879782_-	gene_gene	_			NA
L24	chr19_22787791_+:chr19_22880664_+	gene_gene	_			NA
L24	chr19_29431833_-:chr19_29485246_+	gene_intergenic	_			NA
L24	chr20_55496316_+:chr19_57063118_-	gene_intergenic	_			NA
L24	chr20_13086932_+:chr20_19153772_-	intergenic	_			NA
L24	chr20_14290490_-:chr21_43355215_+	gene_intergenic	_			NA
L24	chr20_14299233_+:chr20_38479632_-	intergenic	_			NA
L24	chr21_9527373_+:chr21_9528478_+	intergenic	_			NA
L24	chr21_11132780_+:chr21_11139596_-	intergenic	_			NA
L24	chr21_11136811_-:chr21_11137448_-	intergenic	_			NA
L24	chr21_15009619_-:chr21_15129063_-	gene_intergenic	_			NA
L24	chr21_15017979_+:chr21_41522715_+	gene_intergenic	_			NA
L24	chr21_29720756_+:chr21_47024245_+	intergenic	_			NA
L24	chr21_29841087_-:chr21_33143202_-	intergenic	_			NA
L24	chr21_29855713_+:chr21_33678904_-	gene_gene	_			NA
L24	chr21_31632056_-:chr21_31633269_+	intergenic	_			NA
L24	chr21_32181501_-:chr21_45436509_+	intergenic	_			NA
L24	chr21_33081435_+:chr21_37600889_-	gene_intergenic	_			NA
L24	chr21_33945547_+:chr21_46654471_-	gene_intergenic	_			NA
L24	chr22_29065748_+:chr22_29065826_+	intragenic	_			NA
L24	chr22_48761172_-:chr22_48806005_+	intergenic	_			NA
L24	chrX_9757940_-:chrX_9761043_+	intragenic	_			NA
L24	chrX_131539720_-:chrX_131540074_+	intragenic	_			NA
L24	chrX_144298921_-:chrX_144299032_+	intergenic	_			NA
G5	chr1_1365860_-:chr1_1552635_+	intergenic	_			NA
G5	chr1_1710350_-:chr1_11308639_+	gene_gene	_			NA
G5	chr1_155965769_+:chr1_157175339_-	gene_intergenic	_			NA
G5	chr14_74295965_+:chr2_232887563_+	gene_gene	_			NA
G5	chr3_48045923_+:chr14_76912052_+	gene_gene	_			NA
G5	chr3_48046160_-:chr14_78015395_-	intergenic	_			NA
G5	chr3_81771479_+:chr3_81771539_-	intragenic	_			NA
G5	chr3_152081626_+:chr3_152081693_-	intragenic	_			NA
G5	chr3_184114666_+:chr3_184114727_-	intragenic	_			NA
G5	chr4_8191344_-:chr19_49038927_-	gene_intergenic	_			NA
G5	chr4_8193876_+:chr19_50440689_+	gene_gene	_			NA
G5	chr4_94323151_-:chr4_94323194_+	intragenic	_			NA
G5	chr14_74978821_-:chr4_163401640_-	intergenic	_			NA
G5	chr5_8311643_+:chr5_9399762_-	gene_intergenic	_			NA
G5	chr5_13497486_+:chr5_14743224_-	intergenic	_			NA
G5	chr6_82765665_+:chr6_82765746_-	intergenic	_			NA
G5	chr6_150159999_-:chr6_150723990_+	intergenic	_			NA
G5	chr6_152963353_+:chr6_152963423_-	intergenic	_			NA
G5	chr6_168259309_+:chr6_168259457_-	intragenic	_			NA
G5	chr7_966338_+:chr7_3794361_-	gene_intergenic	simple_hidden_frame	chr7_966338_+:chr7_3794361_-	simple	2
G5	chr7_1885315_+:chr7_3111873_-	gene_intergenic	_			NA
G5	chr7_4781215_+:chr7_137322710_+	gene_gene	_			NA
G5	chr7_5153640_-:chr7_35038628_+	gene_intergenic	_			NA
G5	chr7_15066389_+:chr7_54542755_+	intergenic	_			NA
G5	chr7_15117390_-:chr7_55700792_-	intergenic	_			NA
G5	chr7_15973577_-:chr7_115211474_+	intergenic	_			NA
G5	chr7_16606111_-:chr7_114324064_+	gene_gene	_			NA
G5	chr7_16890448_-:chr7_113320595_+	intergenic	_			NA
G5	chr7_23681043_+:chr7_41212656_+	intergenic	_			NA
G5	chr7_24041580_+:chr7_103060296_-	intergenic	_			NA
G5	chr7_24077006_-:chr7_26436927_-	intergenic	_			NA
G5	chr7_24568724_-:chr7_27591672_+	gene_intergenic	simple_hidden_frame	chr7_24568724_-:chr7_27591672_+	simple	1
G5	chr7_24907103_+:chr7_31463681_-	gene_intergenic	simple_fusion_gene	chr7_24907103_+:chr7_31463681_-	simple	1
G5	chr7_27583753_+:chr7_127921357_+	gene_intergenic	_			NA
G5	chr7_37681070_-:chr7_44355239_-	intergenic	_			NA
G5	chr7_43483724_-:chr7_76319860_-	gene_intergenic	_			NA
G5	chr7_43818173_+:chr7_57441882_+	intergenic	_			NA
G5	chr7_50345637_+:chr7_72235002_+	gene_gene	_			NA
G5	chr7_50543761_-:chr7_81367364_+	gene_gene	_			NA
G5	chr7_54671541_-:chr7_114303078_+	intergenic	_			NA
G5	chr7_54986320_-:chr7_114193785_-	gene_intergenic	simple_hidden_frame	chr7_54986320_-:chr7_114193785_-	simple	1
G5	chr7_55405210_-:chr7_113621169_-	intergenic	_			NA
G5	chr7_57135418_-:chr7_115040804_+	intergenic	_			NA
G5	chr7_57242898_-:chr7_114427935_+	intergenic	_			NA
G5	chr7_57341231_-:chr7_113571671_-	intergenic	_			NA
G5	chr7_57519497_-:chr7_157767370_+	gene_intergenic	_			NA
G5	chr7_67388736_+:chr7_81524336_-	intergenic	_			NA
G5	chr7_69877991_-:chr7_127923563_-	gene_intergenic	_			NA
G5	chr7_85959949_-:chr7_150907923_-	intergenic	_			NA
G5	chr7_90503720_-:chr7_90516592_+	intragenic	_			NA
G5	chr7_91685875_+:chr7_108082573_-	intergenic	_			NA
G5	chr7_92860727_-:chr7_106190013_+	gene_intergenic	_			NA
G5	chr7_93446648_+:chr7_98275723_+	intergenic	_			NA
G5	chr7_113578062_-:chr7_113578525_+	intragenic	_			NA
G5	chr7_113830385_+:chr7_115392534_+	intergenic	_			NA
G5	chr7_113927357_+:chr7_115103605_-	intergenic	_			NA
G5	chr7_113943154_+:chr7_114964715_+	intergenic	_			NA
G5	chr7_113987915_+:chr7_114882833_+	intergenic	_			NA
G5	chr7_114120825_+:chr7_115281689_-	intergenic	_			NA
G5	chr7_114491426_-:chr7_114515927_-	intergenic	_			NA
G5	chr7_114609937_+:chr7_115109938_+	intergenic	_			NA
G5	chr7_115781409_-:chr7_117169716_-	gene_gene	_			NA
G5	chr7_120383079_+:chr7_129494007_+	gene_gene	_			NA
G5	chr7_122839902_-:chr7_131945092_-	intergenic	_			NA
G5	chr7_128131576_-:chr7_137374461_-	gene_gene	_			NA
G5	chr7_131332965_+:chr7_132206721_-	intergenic	_			NA
G5	chr7_135799064_-:chr7_137240062_+	gene_intergenic	_			NA
G5	chr7_135817438_+:chr7_136573331_-	gene_gene	_			NA
G5	chr7_135882509_-:chr7_136658490_-	gene_gene	_			NA
G5	chr7_135935624_+:chr7_137235349_-	intergenic	_			NA
G5	chr7_136086212_-:chr7_137239269_+	gene_intergenic	_			NA
G5	chr7_136105592_+:chr7_137242065_+	gene_gene	_			NA
G5	chr7_136573697_+:chr7_136658606_+	intragenic	_			NA
G5	chr7_136587636_+:chr7_137239742_-	gene_gene	_			NA
G5	chr7_136626847_-:chr7_137242011_-	gene_gene	_			NA
G5	chr7_136961135_-:chr7_136961184_+	intragenic	_			NA
G5	chr8_41715205_+:chr11_66166570_+	gene_intergenic	_			NA
G5	chr8_67477179_-:chr8_67479453_+	intragenic	_			NA
G5	chr8_144944223_+:chr8_146113865_-	gene_gene	_			NA
G5	chr9_20324571_-:chr9_29829535_+	intergenic	_			NA
G5	chr9_22667968_+:chr9_97888142_+	gene_gene	_			NA
G5	chr9_22819423_+:chr9_44152141_-	gene_gene	_			NA
G5	chr9_22942571_-:chr9_96441575_-	gene_intergenic	_			NA
G5	chr9_22947915_+:chr9_85021512_-	gene_intergenic	_			NA
G5	chr9_22947927_+:chr9_124395550_+	intergenic	_			NA
G5	chr9_23879269_+:chr9_125011991_-	intergenic	_			NA
G5	chr9_24329605_+:chr9_83695755_+	intergenic	_			NA
G5	chr9_25179824_-:chr9_103658386_+	intergenic	_			NA
G5	chr9_26220476_+:chr9_102734789_+	intergenic	simple_hidden_frame	chr9_26220476_+:chr9_102734789_+	simple	1
G5	chr9_27497491_-:chr9_124395814_+	intergenic	_			NA
G5	chr9_27500219_+:chr9_124858828_+	gene_intergenic	_			NA
G5	chr9_27698213_+:chr16_58981497_+	intergenic	_			NA
G5	chr9_27731897_-:chr16_58981620_-	gene_intergenic	_			NA
G5	chr9_28166440_-:chr9_110498469_+	intergenic	_			NA
G5	chr9_71098108_+:chr9_71098169_-	intragenic	_			NA
G5	chr9_83041118_-:chr9_122330617_+	intergenic	_			NA
G5	chr9_85020875_+:chr9_120688137_+	intergenic	_			NA
G5	chr9_85160913_+:chr9_120688137_+	intergenic	_			NA
G5	chr9_85160964_+:chr9_85161886_+	intragenic	_			NA
G5	chr9_85161663_-:chr9_125922949_-	gene_gene	_			NA
G5	chr9_85161793_-:chr9_125983405_+	gene_intergenic	_			NA
G5	chr9_85168878_-:chr9_125983770_-	gene_gene	_			NA
G5	chr9_87362073_-:chr9_97743520_+	gene_gene	_			NA
G5	chr9_87362189_+:chr9_124794822_+	gene_gene	_			NA
G5	chr9_87363471_+:chr9_98419750_+	intergenic	_			NA
G5	chr9_97451806_+:chr9_97451826_+	intergenic	_			NA
G5	chr9_97451963_-:chr9_125924086_+	gene_intergenic	_			NA
G5	chr9_97451964_-:chr9_104219463_+	intergenic	_			NA
G5	chr9_102329579_-:chr9_124793910_-	intergenic	_			NA
G5	chr9_103227600_-:chr9_104778849_+	gene_intergenic	simple_hidden_frame	chr9_103227600_-:chr9_104778849_+	simple	1
G5	chr9_103238346_+:chr9_103658225_-	intergenic	_			NA
G5	chr17_15798374_+:chr9_103543540_+	intergenic	_			NA
G5	chr17_16204365_+:chr9_103544476_-	intergenic	_			NA
G5	chr17_14175530_-:chr9_103546414_+	intergenic	_			NA
G5	chr17_12394585_-:chr9_103601393_-	intergenic	_			NA
G5	chr9_103614676_+:chr9_121096795_-	intergenic	_			NA
G5	chr9_103614869_+:chr9_103615483_-	intergenic	_			NA
G5	chr9_103615997_+:chr9_124830795_+	gene_intergenic	_			NA
G5	chr17_11975046_+:chr9_103616000_+	intergenic	_			NA
G5	chr9_103616055_-:chr9_120919343_-	intergenic	_			NA
G5	chr9_103616469_+:chr9_103616479_+	intergenic	_			NA
G5	chr9_103616476_+:chr9_120919222_+	intergenic	_			NA
G5	chr9_103616530_-:chr9_121170343_-	intergenic	_			NA
G5	chr9_103616532_-:chr9_124830758_+	gene_intergenic	_			NA
G5	chr9_103619780_-:chr9_121837426_-	intergenic	_			NA
G5	chr17_11398183_-:chr9_103621733_+	gene_intergenic	_			NA
G5	chr9_104220188_-:chr9_107458833_-	intergenic	_			NA
G5	chr9_104773000_-:chr9_106011307_+	gene_intergenic	_			NA
G5	chr9_105999673_-:chr9_107456964_-	gene_gene	_			NA
G5	chr9_107457814_+:chr9_124855421_-	intergenic	_			NA
G5	chr9_108690593_+:chr9_111257976_+	intergenic	_			NA
G5	chr9_110076119_+:chr9_125012085_+	gene_gene	_			NA
G5	chr9_110121511_-:chr9_125140086_-	gene_intergenic	_			NA
G5	chr17_18039217_+:chr9_110134268_+	intergenic	complex_fusion_gene	chr17_11400042_-:chr17_17658405_+^chr17_11777666_+:chr17_17661460_+^chr17_11778402_-:chr17_17680384_-^chr17_12131825_+:chr17_13951205_+^chr17_12132099_-:chr17_17661614_-^chr17_13953238_-:chr17_17658605_-^chr17_17674036_+:chr17_18039369_-^chr9_110134268_+:chr17_18039217_+^chr9_110141633_-:chr17_17720960_-^chr9_125607568_+:chr17_17720668_+^chr9_125651941_+:chr17_16767510_-^chr9_125651941_+:chr17_16767510_-^chr9_125654837_-:chr17_11397507_+	complex	5
G5	chr17_14141005_-:chr9_110141404_+	intergenic	_			NA
G5	chr17_17720960_-:chr9_110141633_-	intergenic	complex_fusion_gene	chr17_11400042_-:chr17_17658405_+^chr17_11777666_+:chr17_17661460_+^chr17_11778402_-:chr17_17680384_-^chr17_12131825_+:chr17_13951205_+^chr17_12132099_-:chr17_17661614_-^chr17_13953238_-:chr17_17658605_-^chr17_17674036_+:chr17_18039369_-^chr9_110134268_+:chr17_18039217_+^chr9_110141633_-:chr17_17720960_-^chr9_125607568_+:chr17_17720668_+^chr9_125651941_+:chr17_16767510_-^chr9_125651941_+:chr17_16767510_-^chr9_125654837_-:chr17_11397507_+	complex	5
G5	chr17_15374227_-:chr9_110141641_-	intergenic	_			NA
G5	chr17_17496047_-:chr9_110166997_-	gene_intergenic	_			NA
G5	chr17_12845888_+:chr9_110216462_-	intergenic	_			NA
G5	chr17_11098083_+:chr9_110216487_-	intergenic	_			NA
G5	chr9_110216724_+:chr9_120831576_+	intergenic	_			NA
G5	chr9_110220508_-:chr9_124840195_-	intergenic	_			NA
G5	chr9_110298419_-:chr9_121150145_-	intergenic	_			NA
G5	chr9_110299528_+:chr9_121150145_-	intergenic	_			NA
G5	chr9_110322516_+:chr9_121834299_+	intergenic	_			NA
G5	chr9_110322550_+:chr9_120919313_-	intergenic	_			NA
G5	chr9_110322561_+:chr9_124830743_+	gene_intergenic	_			NA
G5	chr9_110322592_-:chr9_121170776_+	intergenic	_			NA
G5	chr9_110460008_-:chr9_122265420_-	gene_intergenic	_			NA
G5	chr9_110491824_-:chr9_125983746_-	intergenic	_			NA
G5	chr9_111117918_-:chr9_124395629_-	gene_intergenic	_			NA
G5	chr9_111258586_-:chr9_123073490_-	intergenic	_			NA
G5	chr9_111263868_+:chr9_120745276_+	intergenic	_			NA
G5	chr9_111324193_-:chr9_125922846_-	intergenic	_			NA
G5	chr9_120688132_+:chr9_120745161_-	intergenic	_			NA
G5	chr9_120689355_-:chr9_120689399_-	intergenic	_			NA
G5	chr17_11107663_-:chr9_120689399_-	intergenic	_			NA
G5	chr17_16156847_+:chr9_120822347_+	intergenic	_			NA
G5	chr9_120830918_-:chr9_125915191_+	gene_intergenic	_			NA
G5	chr9_120890610_-:chr9_121050340_-	intergenic	_			NA
G5	chr9_120892461_+:chr9_121837354_-	intergenic	_			NA
G5	chr9_120892462_+:chr9_124830771_-	intergenic	_			NA
G5	chr9_120892495_-:chr9_124830838_+	gene_intergenic	_			NA
G5	chr9_120892496_-:chr9_120919306_+	intergenic	_			NA
G5	chr9_120892745_-:chr9_124830898_-	intergenic	_			NA
G5	chr17_11975069_-:chr9_120919252_+	gene_intergenic	_			NA
G5	chr9_120919254_+:chr9_120919316_-	intergenic	_			NA
G5	chr17_12054693_+:chr9_120919262_+	intergenic	_			NA
G5	chr9_120919262_+:chr9_121170277_+	intergenic	_			NA
G5	chr17_11975090_-:chr9_120919268_+	gene_intergenic	_			NA
G5	chr9_120919272_+:chr9_121758103_+	intergenic	_			NA
G5	chr9_120919288_+:chr9_124830720_+	gene_intergenic	_			NA
G5	chr9_120919298_-:chr9_120919343_-	intergenic	_			NA
G5	chr9_120919306_+:chr9_124830646_+	gene_intergenic	_			NA
G5	chr17_11975080_-:chr9_120919312_-	gene_intergenic	_			NA
G5	chr9_120919333_-:chr9_124830836_-	intergenic	_			NA
G5	chr9_120919354_-:chr9_121835950_-	intergenic	_			NA
G5	chr9_121145274_+:chr9_121836975_+	intergenic	_			NA
G5	chr9_121167977_+:chr9_121833314_-	intergenic	_			NA
G5	chr17_11975119_-:chr9_121170187_-	gene_intergenic	_			NA
G5	chr9_121170341_-:chr9_121832114_+	intergenic	_			NA
G5	chr9_121170687_+:chr9_121834779_+	intergenic	_			NA
G5	chr9_121170759_+:chr9_124830722_-	intergenic	_			NA
G5	chr9_121170799_-:chr9_121835905_+	intergenic	_			NA
G5	chr9_121170806_-:chr9_124830232_-	intergenic	_			NA
G5	chr17_11975069_-:chr9_121170811_-	gene_intergenic	_			NA
G5	chr9_121170812_-:chr9_124830209_-	intergenic	_			NA
G5	chr9_121170826_-:chr9_124830804_-	intergenic	_			NA
G5	chr9_121536285_-:chr9_121537266_+	intergenic	_			NA
